199	-ad,-ed,-er,-wards,ab-,an-,dec-,on-	So, one answer to Bush's charge about Edwards is that if it had any merit, Bush should have declined to run himself.
200	-an,-ar,-en,-er,-id,-ly,-wards,ab-,af-,an-,di-,fore-	Another answer is that Edwards certainly knows far more about foreign affairs now than Bush did then.
201	-al,-an,-ed,-en,-es,-ial,-ing,-th,-wards,al-,an-,con-,on-	Indeed, given how Bush has rampaged around the world alienating allies and ignoring vital conflicts with the potential to blow back on the US, one might well argue that Edwards knows more now than Bush does.
202	-an,-en,-er,-es,-ess,-ia,-id,-ing,-ive,-land,-st,-ture,-wards,ab-,ac-,an-,be-,con-,re-	This is what Edwards' campaign literature said about his positions: "Edwards believes that the U.S. must be an active leader to help resolve conflicts, from reducing tensions between India and Pakistan to the peace process in Northern Ireland.
203	-al,-en,-er,-es,-ing,-ole,-wards,an-,be-	Edwards is a strong supporter of Israel, and believes that the U.S. has a vital role in promoting peace between the Israelis and the Palestinians."
204	-ee,-ing,-ont,an-	I don't see Bush doing any of this.
205	-ar,-ly	From Friday's Daily Star
206	-an,-ole	By Juan Cole
208	-an,-ar,-es,-ic,-ing,-ism,-ly,-ome,-or,anti-,be-,co-,con-,ter-	As the American public gradually wearies of the Iraq crisis, some have begun worrying that the war could blow back on the US by creating the conditions for anti-American terrorism.
209	-ability,-an,-ed,-er,-es,-fer,-ly,ac-,an-,in-,like-	Israel, however, is much closer to Iraq and is likely to suffer from Iraqi instability much more acutely than will the United States.
210	-ar,-ative,-est,-ly,-on,-ster,an-,neo-	Ironically, among the strongest proponents of war in Iraq were Israeli Prime Minister Ariel Sharon and his neoconservative supporters in the US.
211	-ed,-er,-ey,-ity,-ly,ac-	Have they, however, actually weakened Israeli security?
212	-al,-ation,-es,-est,-ian,-ics,bi-,con-	The biggest threat Israel faces is not from conventional armies but from the asymmetrical tactics of Palestinian national liberation movements.
213	-ed,-es,-ess,-ian,-icide,-ine,-ling,-on,an-,de-,en-,in-,sui-	The derailing of the Oslo peace process by the hard-line policies of Sharon and the Palestinian intifada has encouraged suicide bombings.
214	-ade,-al,-ed,-ess,-in,-ly,-ment,-ry,ac-,an-,co-,dis-,im-,in-,inter-,like-,re-	This, in turn, has discouraged international investment in Israel and has made it less likely that immigrants to the country will actually remain there.
215	-al,-ed,-en,-ese,-ite,-ory,-ty,be-,par-,radi-,ter-,with-	Although Israel withdrew from Lebanese territory in May 2000, the radical Lebanese Shiite party, Hizbullah, has not been mollified.
216	-ar,-ed,-er,-es,-ey,-ian,-ome,-ory,-st,af-,ag-,an-,at-,com-,for-,ter-,with-	It is estimated to have some 5,000 armed fighters, and they have pursued attacks against Israeli forces to compel them to withdraw from the Shebaa Farms, a sliver of Syrian territory that Israel annexed after the 1967 war.
217	-al,-amine,-ar,-ity,-ly,-ment,-st,-th,after-,an-,con-,en-,exa-,im-,like-	Any thorough assessment of the impact of the Iraq war and its aftermath on Israel's security environment must, therefore, closely examine its likely effect on the conduct of asymmetrical warfare.
218	-al,-ar,-ed,-ein,-en,-ence,-er,-es,-ey,-ian,-icide,-ly,ac-,al-,an-,en-,mon-,sui-,with-	Although it is often alleged (without much evidence) that Saddam Hussein gave money to the families of Palestinian suicide bombers and so encouraged asymmetrical warfare, it is not clear that he actually posed a danger to Israel.
219	-ation,-en,-es,-est,-ic,-ling,an-,be-,con-,eco-,en-	The Palestinians who have been willing to kill themselves to end the Israeli occupation of the Gaza Strip and the West Bank were not driven by economic considerations.
220	-al,-er,-id,-ing,an-,di-	Saddam never did anything practical to help the Palestinians.
221	-ade,-al,-ate,-es,-ive,-ly,-ome,be-,de-,over-,re-	At some points, as in the late 1980s, he reportedly made behind-the-scenes overtures to the Israelis to arrive at some sort of a deal.
222	-ian,-id,-st,ag-,allo-,di-,radi-	He did not allow Palestinian radicals to launch operations against Israel from Iraq.
223	-ad,-al,-ar,-ate,-ed,-es,-gram,-logical,an-,bio-,chemi-,de-	By the late 1990s, Iraq had no nuclear or biological weapons program, and had destroyed its chemical weapons stockpiles.
224	-ad,-an,-ed,-ion,-le,-ly,be-,col-,in-	Its ramshackle army had virtually collapsed before the American invasion in 2003.
225	-ability,-al,-ard,-ed,-ee,-ent,-ist,an-,di-,in-,re-	If it is hard to see how Baathist Iraq posed any real threat to Israel, it is not so difficult to see a menace in the current instability.
226	-ar,-ate,-ation,-ed,-ling,ad-,an-,post-	The bungling of post-war Iraq by the Bush administration created a weak and failed state.
227	-ary,-ed,-en,-ence,-ial,-ing,-mer,-th,an-,ex-,for-,sub-	Armed militias, many staffed by former Iraqi military men with substantial training and experience, have proliferated.
228	-ary,-ed,-eme,-ian,-ic,-ly,-or,-ose,-th,-tion,al-,para-	The US chose to ally itself with such groups as the Supreme Council for the Islamic Revolution in Iraq, whose 15,000-strong Badr Corps paramilitary was trained by the Iranian Revolutionary Guards.
229	-al,-ian,-ling,-logical,-or,an-	Anti-Israeli and pro-Palestinian feeling is strong among several major Iraqi ideological groups and currents.
230	-al,-ant,-ate,-cratic,-es,-ly,-st,ag-,an-,de-,gen-,radi-	The more radical Shiites, who generally follow the theocratic notions of Iran's Ayatollah Ruhollah Khomeini, routinely chant and demonstrate against Israel.
231	-arch,-ation,-ed,-er,-ey,-in,-ly,-st,prot-	They vehemently protested the Israeli assassination of Sheikh Ahmed Yassin, the leader of Hamas, last March.
232	-al,-ate,-ation,-en,-er,-es,-ious,-ity,-or,-ous,an-,aut-,de-,en-,ov-	Worse for Israel, the assassination drew a denunciation even from the moderate and cautious Grand Ayatollah Ali Sistani, who wields enormous moral authority over Iraqi Shiites.
233	-ad,-ed,-en,-es,-ese,-ite,an-,be-,re-	These Shiite movements had been suppressed by Saddam Hussein's regime, but have now organized and armed themselves.
234	-al,-ed,-es,-ese,-ey,-ian,-th,al-,an-,histo-,re-	They have also reestablished their historical links with Lebanese and Iranian Shiites.
235	-able,-es,-ese,-et,-ey,-ide,-ite,-ly,-st,-th,-tion,-ture,ag-,an-,cor-,en-,in-,like-,radi-	It is inevitable that most Iraqi Shiites will side with their Hizbullah coreligionists against Israel, and it seems likely that Iraqi Shiites will get rich enough from Iraqi petroleum sales in the future that they will be in a good position to bankroll Lebanese Shiite radicals.
236	-al,-an,-ine,-ize,-ly,-ose,-th,an-,de-,histo-,in-,sym-	Sunni Arab fundamentalists deeply sympathize with the Palestinians and with Hamas, and those in Iraq have deep historical inks with fundamentalists in Jordan and Palestine.
237	-ad,-an,-ence,-er,-es,-ment,-ular,an-,in-,un-	Iraqi cities such as Fallujah and Ramadi were on the truck route from Amman to Baghdad, and so came under the influence of the Salafi movement, which is popular in Jordan.
238	-ist,-ize,-ly,-ose,-th,-tion,-ular,al-,an-,ex-,post-,sym-,uni-	Secular Arab nationalist groups also universally sympathize with the Palestinians, and those in post-Saddam Iraq are no exception.
239	-ed,-ee,-er,-ey,-ist,-ize,-ly,-ol,-ship,con-,di-,en-,un-	Whereas Saddam Hussein's dictatorship ensured that such populist currents were kept firmly under control, they are now free to organize.
240	-ably,-ate,-ed,-ist,-ity,-or,-ry,an-,in-	An Iraq in which armed fundamentalist and nationalist militias proliferate is inevitably a security worry for Israel.
241	-an,-ed,-en,-es,-ity,-le,ab-,an-,be-,co-,re-	If even a modicum of normality and security can be returned to Iraq, its citizens will be able to benefit from the country's petroleum reserves.
242	-an,-ate,-ed,-es,-ese,-id,-ly,-or,-th,an-,in-	That private wealth can easily be funneled into aid for the Palestinians and for Lebanese Shiites.
243	-an,-ed,-est,-ing,-ity,-ly,-or,-th,ac-,be-,inter-,on-	Israel's security interests are best served by peace with its neighbors, which can only be achieved by trading land for peace with the Palestinians.
244	-age,-ar,-ate,-ation,-ed,-ence,-est,-ian,-ite,-ive,-ment,-most,ag-,al-,an-,ind-,post-,un-	Ariel Sharon's aggressive near annexation of almost half of the occupied West Bank and his indefinite postponement of any Palestinian state have created unprecedented rage and violence.
245	-ad,-er,-ing,an-,in-	The anger has spread throughout the Muslim world, including Iraq.
246	-ed,-est,-in,-ist,-ity,-ly,-tion,an-,twi-	The promotion by the pro-Zionist right of twin occupations - in the West Bank and in Iraq - has profoundly weakened, not strengthened, Israeli security.
247	-an,-ar,-ed,-ity,-le,-ly,-ole,-or,-ory,-st,an-,aut-,histo-	Juan Cole (www.juancole.com) is a professor of modern Middle East history at the University of Michigan and author of "Sacred Space and Holy War" (I.B. Tauris, 2002).
248	-al,-ary,-ence,-es,-ment,-th,agr-,com-	THE DAILY STAR publishes this commentary in agreement with Agence Global
249	-age,-ar,-ed,-en,-ent,-er,-ess,-ia,-ing,-ment,-or,ab-,agr-,an-,ano-,be-,de-,en-,pre-	Tamils feel that the proposed defense agreement between India and Sri Lanka would encourage Sinhala rulers to prepare for another war abandoning the current peace process
250	-al,-ing,-ry,Indo-,co-,de-	But there are strong hints in the country that a new Indo-Sri Lanka defense deal could be in the making.
251	-al,-ance,-ed,al-,gen-,prot-	And this has already drawn protests from the Tamil National Alliance (TNA) which was backed by the LTTE in the April general elections held in Sri Lanka.
252	-art,-ation,-ed,-es,-ese,-ian,-ing,-ity,-ly,-st,-ty,-ular,al-,an-,co-,con-,for-,im-,on-,un-	Apart from the 1,200 Indian lives lost in 1987, the Indian peacekeeping force was immensely unpopular not only in Tamil Nadu and the Jaffna peninsula but also among the Sinhalese majority who considered it a violation of their country's sovereignty.
253	-er,-ia,-ive,de-,ov-	India defensive over Sri Lanka
256	-ad,-ar,-ary,-ation,-en,-ent,-er,-es,-ese,-ia,-ic,-ile,-ing,-ity,-land,-ment,-th,agr-,an-,be-,co-,de-,deca-,ent-,in-,is-,ov-,re-	While India is ready to enter into a "defense cooperation agreement" with Sri Lanka, it is wary of being drawn into any military involvement in the island nation's two decades-old civil war that has seen violent strife between ethnic Tamils and the Sinhalese majority - leaving over 60,000 dead on both sides.
257	-al,-an,-art,-ent,-ia,-ing,-ly,-ment,agr-,de-,ex-,for-,re-	And that explains the delay in the signing of a formal defense agreement that was at the heart of Sri Lankan President Chandrika Kumaratunga's four-day visit to India recently.
258	-al,-ar,-ation,-ed,-en,-ia,-ing,-ity,-or,-th,an-,be-,ex-	According to Professor S D Muni, South Asia expert at the Jawaharal Nehru University, the two-year peace talks between Colombo and the Liberation Tigers of Tamil Eelam (LTTE) are stalemated.
259	-ary,-en,-ian,-id,-ment,-ness,-on,-or,-th,be-,pre-,re-	For that reason, he said, Kumaratunga's government was keen to beef up military preparedness with Indian support.
260	-an,-ant,-ate,-ed,-es,-ing,-ment,con-,de-,in-,inter-,on-,wan-	"The Sri Lankan government does not want to initiate a conflict but would be interested in deterring the LTTE from starting one.
261	-er,-ey,-ing,-ive,ano-,off-,to-	And the Tigers look as if they are on the brink of launching another offensive," Muni told IPS.
262	-arch,-en,-er,-ix,-th,an-,be-	Colombo held six rounds of talks with the Tigers between September 2002 and March 2003.
263	-ed,-er,-ing,-ly,-or,-st,-tion,-ule,ab-,an-,be-,de-,re-,self-	But last April, the rebels abruptly pulled out of negotiations demanding recognition, first, for the right to self-rule before proceeding any further.
264	-an,-ary,-ed,-en,-ia,-ian,-id,-ive,-ly,-ster,bi-,pre-,re-,to-	Kumaratunga's India tour preceded a three-day visit to Sri Lanka by Norwegian Foreign Minister Jan Petersen in a new bid to revive the peace talks that were supposed to follow a ceasefire that Oslo successfully brokered in February 2002.
265	-age,-al,-an,-ate,-ator,-en,-er,-es,-ess,-ian,-ic,-id,-ive,-on,-or,-th,an-,diplo-,dis-,en-,inter-,re-,with-	Petersen held discussions with both Kumaratunga and the reclusive LTTE leader Velupillai Prabhakaran in the rebel stronghold of Kilinochchi without success, and chief Tamil rebel negotiator Anton Balasingham and Norwegian envoy Erik Solheim held closed-door talks at the international airport late Saturday in an effort to keep the salvage effort on track, diplomatic sources said.
266	-ed,-ey,to-	But they, too, failed.
267	-able,-tion,intra-,to-	Colombo, too, seems to be in an intractable position.
268	-ad,-al,-ation,-er,-ian,-in,-ing,-land,-ment,-mer,-ol,-ome,-or,-ry,-st,-th,-ty,-ure,ad-,an-,be-,con-,di-,ever-,for-,gen-,is-,with-	According to former Indian army general A S Kalkat, the difficulty for Kumaratunga's government lay in the fact that the LTTE had become a de jure power in the north and east of the island and was running every aspect of civil administration in the areas within its control.
269	-able,-al,-an,-ary,-ation,-ed,-er,-id,-ing,-ly,-ment,-or,-tion,Indo-,ambi-,com-,de-,dis-,for-,im-,inter-,on-,re-	A veteran of India's military intervention in the Jaffna peninsula to help implement the 1987 Indo-Sri Lanka Peace Accord - which ambitiously provided for the disarming of the formidable LTTE - Kalkat said the new defense deal would essentially be a reiteration of the older one minus its military commitment.
270	-able,-al,-ed,-en,-ent,-er,-ia,-ian,-id,-ing,-ite,-ly,-tion,-ure,co-,de-,dis-,in-,ind-,on-,re-,sub-	Kalkat, who currently chairs the independent US-based International Council on Conflict Resolution, said despite the failure of the Indian army to disarm or even subdue the Tigers, India remained the only power capable of influencing the course of the current peace talks.
271	-ean,-ed,-er,-est,-ey,-ia,-ite,-like,-ly,-ment,-ole,-ware,an-,inter-,to-,un-,under-	"The Norwegians mean well but their role is limited to that of honest broker and the LTTE is keenly aware that they do not have the power [unlike India] to underwrite any arrangement," Kalkat told IPS in an interview.
