id	affixes	text	zh_ud2.bpe_11198.txt	zh_ud2.bpe_22396.txt	zh_ud2.bpe_44792.txt
89	-地,第-	1919年,义大利钢琴家梅帕器接任指挥,在他任指挥的23年里,乐队演奏曲目更加广泛丰富,并和欧洲及世界各地来沪的著名音乐家合作演出,声名远扬,被誉为「远东第一」.	▁1919 年 , 义大利 钢琴 家 梅 帕 器 接任 指挥 , 在 他任 指挥 的 23 年里 , 乐队 演奏 曲目 更加 广泛 丰富 , 并 和 欧洲 及 世界 各地 来 沪 的 著名 音乐 家 合作 演出 , 声 名 远 扬 , 被 誉 为 「 远 东 第一 」.	▁1919 年 , 义大利 钢琴 家 梅 帕 器 接任 指挥 , 在 他任 指挥 的 23 年里 , 乐队 演奏 曲目 更加 广泛 丰富 , 并 和欧洲 及 世界 各地 来 沪 的著名 音乐家 合作 演出 , 声 名远扬 , 被誉为 「 远东 第一 」.	▁1919 年 , 义大利 钢琴 家梅帕器接任 指挥 , 在他任指挥的 23 年里 , 乐队 演奏曲目 更加 广泛 丰富 , 并和欧洲及 世界各地 来沪的著名 音乐家合作 演出 , 声名远扬 , 被誉为 「 远东第一 」.
90	-学,大-,第-	1959年交通大学分立,交通大学上海部分定名为上海交通大学,1999年合并原上海农学院,2005年合并原上海第二医科大学.	▁195 9 年 交通 大学 分 立 , 交通 大学 上海 部分 定 名为 上海 交通 大学 , 1999 年 合并 原 上海 农 学院 ,2005 年 合并 原 上海 第二 医 科 大学 .	▁1959 年 交通大学 分 立 , 交通大学 上海 部分 定 名为 上海 交通大学 ,1999 年合并原上海 农学院 ,2005 年合并原上海 第二 医 科 大学 .	▁1959 年交通大学分 立 , 交通大学上海 部分 定 名为 上海 交通大学 ,1999 年合并原上海 农学院 ,2005 年合并原上海 第二 医 科 大学 .
92	-地,地-,大-,第-	地下层设苹果电脑中国大陆第二大的旗舰店,占地1,500平方米.	▁地下 层 设 苹果 电脑 中国大陆 第二 大的 旗 舰 店 , 占地 1, 500 平方米 .	▁地下 层 设 苹果 电脑 中国大陆 第二 大的 旗 舰 店 , 占地 1,500 平方米 .	▁地下层设 苹果 电脑 中国大陆 第二 大的 旗 舰 店 , 占地 1,500 平方米 .
93	高-	物业由两幢高层办公塔楼及一座低层建筑组成.	▁ 物业 由 两 幢 高 层 办公 塔 楼 及 一座 低 层 建筑 组成 .	▁ 物业 由两 幢高层 办公 塔 楼 及 一座低层 建筑 组成 .	▁物业由两 幢高层 办公 塔 楼 及 一座低层 建筑 组成 .
95	-学,高-	教学部门由1至12年级组成,并设有IB高中部.	▁ 教学 部门 由 1 至 12 年 级 组成 , 并 设有 I B 高 中部 .	▁教学 部门 由 1 至 12 年 级 组成 , 并设有 I B 高 中部 .	▁教学部门由 1 至 12 年 级 组成 , 并设有 I B 高 中部 .
97	超-	2012赛季开赛前,上海申花俱乐部大手笔地引进了法国球星尼古拉·阿内尔卡与法国名帅让·蒂迦纳,使得球队的联赛夺冠呼声甚至超过了卫冕冠军广州恒大.	▁2012 赛季 开 赛 前 , 上海 申花 俱乐部 大 手 笔 地引 进了 法国 球 星 尼古 拉 · 阿 内尔 卡 与法国 名 帅 让 · 蒂 迦 纳 , 使得 球队 的 联赛 夺冠 呼声 甚至 超过了 卫冕 冠军 广州 恒 大 .	▁2012 赛季 开赛 前 , 上海申花 俱乐部 大 手 笔 地引 进了 法国 球 星 尼古 拉 · 阿 内尔 卡 与法国 名 帅 让 · 蒂迦纳 , 使得 球队 的联赛 夺冠 呼声 甚至 超过了 卫冕冠军 广州 恒 大 .	▁2012 赛季开赛前 , 上海申花 俱乐部 大 手 笔 地引进了法国 球 星尼古拉 · 阿 内尔卡 与法国名帅让 · 蒂迦纳 , 使得 球队的联赛 夺冠 呼声 甚至 超过了 卫冕冠军广州 恒 大 .
99	-们,-地,重-	这条路经过上陶恩附近,使该地成为商人和他们货物的重要栖息之处.	▁这条 路 经过 上 陶 恩 附近 , 使 该地 成为 商 人和 他们 货物 的重要 栖息 之处 .	▁这条 路 经过 上 陶 恩 附近 , 使 该地 成为 商 人和 他们 货物 的重要 栖息 之处 .	▁这条路 经过 上 陶 恩 附近 , 使该地成为商 人和 他们货物 的重要 栖息 之处 .
100	大-	大新县下雷镇锰矿资源丰富,近年来锰产品加工企业增多,污染下游河段水质.	▁大 新 县 下 雷 镇 锰 矿 资源 丰富 , 近年来 锰 产品 加工 企业 增 多 , 污染 下游 河 段 水 质 .	▁大 新 县 下 雷 镇 锰矿 资源丰富 , 近年来 锰 产品 加工 企业 增多 , 污染 下游 河 段 水 质 .	▁大 新 县 下 雷 镇 锰矿 资源丰富 , 近年来 锰 产品 加工企业增多 , 污染 下游 河 段 水 质 .
102	-地	公司在战后建立了赞比西亚(后称罗德西亚)这个新领地.	▁公司 在 战后 建立了 赞 比 西亚 ( 后 称 罗 德 西亚 ) 这个 新 领地 .	▁公司 在战后 建立了 赞 比 西亚 ( 后 称 罗 德 西亚 ) 这个 新 领地 .	▁公司在战后 建立了 赞 比 西亚 ( 后 称 罗 德 西亚 ) 这个新领地 .
103	-家,大-,重-	为重整心情,大家一同去看宇宙的天马.	▁为 重 整 心 情 , 大家 一同 去 看 宇宙 的天 马 .	▁为 重整 心 情 , 大家 一同 去看 宇宙 的天 马 .	▁为 重整 心 情 , 大家 一同 去看宇宙 的天马 .
105	可-	根据上表格中七个元素的关系,可以推演出二十一个定理.	▁根据 上表 格 中 七个 元素 的关系 , 可以 推 演出 二十 一个 定 理 .	▁根据 上表 格 中 七个 元素 的关系 , 可以 推 演出 二十 一个 定 理 .	▁根据 上表格中 七个 元素 的关系 , 可以 推 演出 二十 一个 定 理 .
107	-度	专利是刺激个人创造力的制度.	▁ 专利 是 刺激 个人 创造 力的 制度 .	▁ 专利 是 刺激 个人 创造 力的 制度 .	▁专利是刺激 个人 创造 力的 制度 .
108	-员	他希望能共享办公空间、接待人员、秘书并分摊成本,从而减少日常开支.	▁他 希望 能 共 享 办公 空间 、 接待 人员 、 秘书 并 分 摊 成本 , 从而 减少 日常 开支 .	▁他 希望 能 共享 办公 空间 、 接待 人员 、 秘书 并 分 摊 成本 , 从而 减少 日常 开支 .	▁他 希望 能共享办公 空间 、 接待 人员 、 秘书 并分摊成本 , 从而 减少 日常开支 .
110	大-	这个广播剧是由赫伯特·乔治·威尔斯的《世界大战》改编而成.	▁这个 广播 剧 是由 赫 伯特 · 乔治 · 威尔 斯的 《 世界大战 》 改编 而成 .	▁这个 广播 剧 是由 赫伯特 · 乔治 · 威尔 斯的 《 世界大战 》 改编 而成 .	▁这个 广播 剧 是由 赫伯特 · 乔治 · 威尔 斯的 《 世界大战 》 改编而成 .
111	-家,超-	世界福音联盟是由128个国家的教会网路所形成的联盟,有超过100个国际组织参与其中,代表4亿2千万的福音派基督徒发声.	▁ 世界 福 音 联盟 是由 12 8 个 国家的 教会 网路 所 形成的 联盟 , 有 超过 100 个 国际 组织 参与 其中 , 代表 4 亿 2 千万 的 福 音 派 基督 徒 发 声 .	▁世界 福音 联盟 是由 128 个国家的 教会 网路 所 形成的 联盟 , 有 超过 100 个 国际组织 参与其中 , 代表 4 亿 2 千万 的 福音派 基督徒 发 声 .	▁世界 福音 联盟 是由 128 个国家的 教会 网路 所形成的 联盟 , 有 超过 100 个 国际组织 参与其中 , 代表 4 亿 2 千万的福音派 基督徒发声 .
113	超-	从此,艾滋病已造成超过两千五百万人死亡.	▁从此 , 艾滋病 已 造成 超过 两 千 五 百万 人 死亡 .	▁从此 , 艾滋病 已 造成 超过两 千 五百万 人死亡 .	▁从此 , 艾滋病已 造成超过两 千五百万 人死亡 .
115	-员	目前,该组织约有50个成员国加盟,其总部设在荷兰阿姆斯特丹.	▁目前 , 该 组织 约有 50 个 成员 国 加盟 , 其 总部 设在 荷兰 阿 姆斯特 丹 .	▁目前 , 该 组织 约有 50 个 成员 国 加盟 , 其 总部设在 荷兰阿姆斯特丹 .	▁目前 , 该 组织 约有 50 个 成员 国 加盟 , 其总部设在 荷兰阿姆斯特丹 .
118	好-	《世纪帝国》普遍受到好评,但批评亦有不少.	▁《 世纪帝国 》 普遍 受到 好评 , 但 批评 亦有 不少 .	▁《 世纪帝国 》 普遍 受到 好评 , 但 批评 亦有 不少 .	▁《 世纪帝国 》 普遍 受到 好评 , 但 批评 亦有 不少 .
119	超-	《世纪帝国》系列作品相当成功;至2008年,系列中的5个游戏皆售出超过100万套.	▁《 世纪帝国 》 系列 作品 相当 成功 ; 至 2008 年 , 系列 中的 5 个 游戏 皆 售 出 超过 100 万 套 .	▁《 世纪帝国 》 系列作品 相当 成功 ; 至 2008 年 , 系列中的 5 个 游戏 皆售出 超过 100 万 套 .	▁《 世纪帝国 》 系列作品 相当 成功 ; 至 2008 年 , 系列中的 5 个游戏皆售出 超过 100 万 套 .
123	大-	他亦断言它独一无二的要素为全效工作室建立了「即时战略游戏大师」的声誉.	▁他 亦 断 言 它 独 一 无 二 的 要 素 为 全 效 工作室 建立了 「 即时 战略 游戏 大师 」 的 声誉 .	▁他 亦 断 言 它 独 一 无 二的要 素为全 效 工作室 建立了 「 即时 战略 游戏 大师 」 的 声誉 .	▁他 亦 断 言 它 独 一 无 二的要素为全 效 工作室 建立了 「 即时战略游戏 大师 」 的声誉 .
125	大-,小-	由于游戏是根据历史事件改写而来的,开发小组常常需要对其进行大量的考究.	▁由于 游戏 是根据 历史 事件 改 写 而 来的 , 开发 小组 常常 需要 对其 进行 大量的 考 究 .	▁由于 游戏 是根据 历史 事件 改写 而来的 , 开发 小组 常常 需要 对其进行 大量的 考 究 .	▁由于 游戏 是根据历史 事件 改写 而来的 , 开发 小组 常常 需要 对其进行 大量的 考 究 .
127	地-	游戏主要分为「随机地图」和「战役模式」两部分.	▁游戏 主要 分为 「 随机 地图 」 和 「 战役 模式 」 两 部分 .	▁游戏 主要分为 「 随机 地图 」 和 「 战役 模式 」 两 部分 .	▁游戏 主要分为 「 随机 地图 」 和 「 战役 模式 」 两 部分 .
128	大-	由许荣茂先生创立,主要业务为在中国大陆经济发达或极具发展潜力的城市,发展大型及高质素的综合房地产项目,包括住宅、酒店、零售及商用物业.	▁由 许 荣 茂 先生 创立 , 主要 业务 为 在 中国大陆 经济 发达 或 极 具 发展 潜 力的 城市 , 发展 大型 及高 质 素 的 综合 房地产 项目 , 包括 住宅 、 酒店 、 零售 及 商 用 物业 .	▁由 许 荣 茂 先生 创立 , 主要业务为 在中国大陆 经济 发达 或 极 具 发展 潜 力的 城市 , 发展 大型 及高 质 素的 综合 房地产 项目 , 包括 住宅 、 酒店 、 零售 及商 用 物业 .	▁由 许 荣 茂 先生 创立 , 主要业务为 在中国大陆 经济 发达 或 极 具 发展 潜 力的 城市 , 发展 大型 及高 质素的综合 房地产 项目 , 包括 住宅 、 酒店 、 零售及商用 物业 .
129	重-	根据破产重组计划,公司向SEC支付总额75亿美金的现金和新公司股票,用以偿付受欺骗的投资者.	▁根据 破产 重 组 计划 , 公司 向 S EC 支付 总 额 75 亿 美金 的 现金 和 新 公司 股票 , 用以 偿 付 受 欺骗 的 投资者 .	▁根据 破产 重 组 计划 , 公司 向 S EC 支付 总额 75 亿 美金 的 现金 和新 公司 股票 , 用以 偿 付 受 欺骗的 投资者 .	▁根据 破产 重 组 计划 , 公司 向 S EC 支付总额 75 亿美金的 现金 和新公司 股票 , 用以偿付受 欺骗的 投资者 .
131	-子,-度	他早期的弟子约翰·史坦贝克四世(JohnSteinbeckIV)与他的妻子,指出他除了酗酒之外,还有吸食古柯碱的习惯,并经常服用司可巴比妥(Secobarbital)来镇静古柯碱造成的过度兴奋,一年要花费四万元美金.	▁他 早期 的 弟子 约翰 · 史 坦 贝 克 四世 ( John ▁St e in be ck ▁I V ) 与 他的 妻子 , 指出 他 除了 酗 酒 之外 , 还有 吸 食 古柯 碱 的习惯 , 并 经常 服用 司 可 巴比 妥 ( S ec ob ar b it al ) 来 镇 静 古柯 碱 造成 的 过度 兴奋 , 一年 要 花费 四 万元 美金 .	▁他 早期 的弟子 约翰 · 史 坦 贝克 四世 ( John ▁St ein be ck▁I V ) 与他的 妻子 , 指出 他 除了 酗酒 之外 , 还有 吸食 古柯碱 的习惯 , 并 经常 服用 司 可 巴比 妥 ( Sec ob ar b ital ) 来 镇 静 古柯碱 造成的 过度 兴奋 , 一年 要 花费 四 万元 美金 .	▁他 早期 的弟子约翰 · 史坦贝克四世 ( John ▁Stein be ck▁IV ) 与他的 妻子 , 指出 他 除了 酗酒之外 , 还有 吸食 古柯碱 的习惯 , 并经常服用司 可巴比妥 ( Sec obarb ital ) 来 镇静古柯碱 造成的 过度兴奋 , 一年 要 花费 四 万元 美金 .
135	-化,可-	春天天气周期变化,也可能因寒冷旋涡的影响出现雷雨.	▁ 春 天 天气 周期 变化 , 也 可能 因 寒冷 旋 涡 的影响 出现 雷 雨 .	▁ 春 天 天气 周期 变化 , 也可能 因 寒冷 旋 涡 的影响 出现 雷 雨 .	▁春天天气 周期 变化 , 也可能 因寒冷旋涡 的影响 出现 雷 雨 .
137	-化,地-	东北亚地区彼此文化联系有著悠久的历史,部分地区亦为汉字文化圈.	▁ 东北 亚 地区 彼此 文化 联系 有著 悠 久 的历史 , 部分 地区 亦为 汉字 文化 圈 .	▁东北亚 地区 彼此 文化 联系 有著 悠久 的历史 , 部分 地区 亦为 汉字 文化圈 .	▁东北亚地区 彼此文化联系 有著 悠久的历史 , 部分 地区 亦为 汉字文化圈 .
141	大-	大楼西侧则为六层,东南侧九江路上的楼宇为五层.	▁大 楼 西侧 则为 六 层 , 东南 侧 九 江 路 上的 楼 宇 为 五 层 .	▁大 楼 西侧 则为 六 层 , 东南 侧 九 江 路 上的 楼 宇 为五层 .	▁大楼西侧 则为 六 层 , 东南 侧 九 江 路 上的 楼宇为五层 .
142	-员,地-	2005年3月,在中铁九局建造哈大铁路拉林河特大铁路桥期间,施工人员在深埋地底5米处,发现了这辆机车,媒体称之为「百年火车头」.	▁2005 年 3 月 , 在 中 铁 九 局 建造 哈 大 铁路 拉 林 河 特 大 铁路 桥 期间 , 施工 人员 在 深 埋 地 底 5 米 处 , 发现了 这 辆 机车 , 媒体 称 之为 「 百 年 火车 头 」.	▁2005 年 3 月 , 在 中 铁 九 局 建造 哈 大 铁路 拉 林 河 特大 铁路 桥 期间 , 施工人员 在 深 埋 地 底 5 米 处 , 发现了 这 辆 机车 , 媒体称之为 「 百 年 火车 头 」.	▁2005 年 3 月 , 在 中 铁 九 局 建造 哈 大 铁路 拉 林 河特大铁路 桥 期间 , 施工人员在 深 埋 地 底 5 米 处 , 发现了 这 辆 机车 , 媒体称之为 「 百年火车头 」.
145	-地,地-,高-	东胜乡位于中华人民共和国四川省资阳市安岳县,距离龙台镇6公里,位于四川盆地中偏西部,属于高山丘陵地带.	▁东 胜 乡 位于 中华人民共和国 四川 省 资 阳市 安 岳 县 , 距离 龙 台 镇 6 公里 , 位于 四川 盆地 中 偏 西部 , 属于 高山 丘陵 地带 .	▁东 胜 乡 位于 中华人民共和国 四川省资阳市 安 岳 县 , 距离 龙 台 镇 6 公里 , 位于 四川 盆地 中 偏 西部 , 属于 高山 丘陵 地带 .	▁东 胜 乡 位于 中华人民共和国 四川省资阳市 安 岳 县 , 距离 龙 台 镇 6 公里 , 位于 四川盆地中偏 西部 , 属于 高山 丘陵 地带 .
147	-度,可-,高-	试验结果显示,东风3型机车有一定的可靠性,运行情况良好,但恒功率速度范围较小,高速运行时轮周功率偏低.	▁ 试验 结果 显示 , 东 风 3 型机车 有一 定的 可靠 性 , 运行 情况 良好 , 但 恒 功率 速度 范围 较小 , 高速 运行 时 轮 周 功率 偏 低 .	▁ 试验结果 显示 , 东 风 3 型机车 有一定的 可靠 性 , 运行 情况 良好 , 但 恒 功率 速度 范围 较小 , 高速 运行 时 轮 周 功率 偏低 .	▁ 试验结果 显示 , 东 风 3 型机车 有一定的 可靠性 , 运行 情况良好 , 但恒功率 速度 范围 较小 , 高速 运行 时 轮 周功率偏低 .
148	高-	同年5月,准高速客运型机车设计方案通过了铁道部的技术设计审查,随即开始施工设计和试制.	▁同年 5 月 , 准 高速 客运 型机车 设计 方案 通过了 铁道 部的 技术 设计 审查 , 随即 开始 施工 设计 和 试 制 .	▁同年 5 月 , 准 高速 客运 型机车 设计方案 通过了 铁道部的 技术 设计 审查 , 随即 开始 施工 设计 和 试 制 .	▁同年 5 月 , 准 高速 客运型机车 设计方案 通过了 铁道部的 技术 设计 审查 , 随即 开始施工设计 和 试 制 .
151	地-,大-	这些地区的产品和欧洲大陆丝绸区别主要在于色彩不同.	▁这些 地区的 产品 和 欧洲 大陆 丝绸 区别 主要 在于 色彩 不同 .	▁这些 地区的 产品 和欧洲 大陆 丝绸 区别 主要 在于 色彩 不同 .	▁这些 地区的 产品 和欧洲 大陆丝绸 区别主要 在于色彩不同 .
153	反-,地-	1977年,甘肃省歌舞团开始策划创作一部以敦煌莫高窟为背景的,反映甘肃地方特点的民族舞剧.	▁197 7 年 , 甘肃省 歌 舞 团 开始 策 划 创作 一部 以 敦 煌 莫 高 窟 为 背景 的 , 反映 甘肃 地方 特 点的 民族 舞 剧 .	▁1977 年 , 甘肃省 歌 舞 团开始 策划 创作 一部 以 敦 煌 莫高窟 为 背景 的 , 反映 甘肃 地方 特 点的 民族 舞 剧 .	▁1977 年 , 甘肃省 歌舞团开始 策划 创作 一部 以 敦 煌 莫高窟 为背景的 , 反映 甘肃 地方 特 点的 民族 舞 剧 .
